 JDAY,WB,VOLIN(m3),VOLPR(m3),VOLOUT(m3),VOLWD(m3),VOLEV(m3),VOLDT(m3),VOLTRB(m3),VOLICE(m3),%VOLerror,
 23013.000,   1,  0.38730511E+11,   0.00000000E+00,  -0.37692540E+11,  -0.10691137E+09,   0.00000000E+00,  -0.89129031E+09,   0.00000000E+00,   0.00000000E+00,   0.55591789E-07,
 23027.000,   1,  0.38777028E+11,   0.00000000E+00,  -0.37756380E+11,  -0.10710491E+09,   0.00000000E+00,  -0.89736287E+09,   0.00000000E+00,   0.00000000E+00,   0.13077550E-06,
 23041.000,   1,  0.38822702E+11,   0.00000000E+00,  -0.37819580E+11,  -0.10729794E+09,   0.00000000E+00,  -0.90440280E+09,   0.00000000E+00,   0.00000000E+00,  -0.28188517E-06,
 23055.000,   1,  0.38900825E+11,   0.00000000E+00,  -0.37882429E+11,  -0.10741940E+09,   0.00000000E+00,  -0.90731320E+09,   0.00000000E+00,   0.00000000E+00,   0.61080088E-06,
 23069.000,   1,  0.38984750E+11,   0.00000000E+00,  -0.37945181E+11,  -0.10752884E+09,   0.00000000E+00,  -0.90793010E+09,   0.00000000E+00,   0.00000000E+00,   0.75084308E-07,
 23083.000,   1,  0.39081037E+11,   0.00000000E+00,  -0.38002340E+11,  -0.10772008E+09,   0.00000000E+00,  -0.90869476E+09,   0.00000000E+00,   0.00000000E+00,   0.29937604E-07,
 23097.000,   1,  0.39179499E+11,   0.00000000E+00,  -0.38058514E+11,  -0.10792571E+09,   0.00000000E+00,  -0.90954149E+09,   0.00000000E+00,   0.00000000E+00,   0.10890332E-07,
 23111.000,   1,  0.39319569E+11,   0.00000000E+00,  -0.38111032E+11,  -0.10817022E+09,   0.00000000E+00,  -0.91512682E+09,   0.00000000E+00,   0.00000000E+00,   0.54840240E-08,
 23125.000,   1,  0.39482752E+11,   0.00000000E+00,  -0.38161520E+11,  -0.10843633E+09,   0.00000000E+00,  -0.92702904E+09,   0.00000000E+00,   0.00000000E+00,   0.43700766E-08,
 23139.000,   1,  0.39617312E+11,   0.00000000E+00,  -0.38228879E+11,  -0.10877503E+09,   0.00000000E+00,  -0.93634634E+09,   0.00000000E+00,   0.00000000E+00,   0.32929085E-08,
 23153.000,   1,  0.39723237E+11,   0.00000000E+00,  -0.38313104E+11,  -0.10918629E+09,   0.00000000E+00,  -0.93920100E+09,   0.00000000E+00,   0.00000000E+00,   0.21159335E-08,
 23167.000,   1,  0.39820770E+11,   0.00000000E+00,  -0.38420372E+11,  -0.10966323E+09,   0.00000000E+00,  -0.94216460E+09,   0.00000000E+00,   0.00000000E+00,   0.91395016E-09,
 23181.000,   1,  0.39897326E+11,   0.00000000E+00,  -0.38585241E+11,  -0.11030432E+09,   0.00000000E+00,  -0.94654337E+09,   0.00000000E+00,   0.00000000E+00,   0.75878452E-09,
 23195.000,   1,  0.39969891E+11,   0.00000000E+00,  -0.38747690E+11,  -0.11097060E+09,   0.00000000E+00,  -0.95092208E+09,   0.00000000E+00,   0.00000000E+00,   0.28445127E-08,
 23209.000,   1,  0.40019802E+11,   0.00000000E+00,  -0.38896412E+11,  -0.11178004E+09,   0.00000000E+00,  -0.95564909E+09,   0.00000000E+00,   0.00000000E+00,   0.67254461E-08,
 23223.000,   1,  0.40069495E+11,   0.00000000E+00,  -0.39043701E+11,  -0.11259014E+09,   0.00000000E+00,  -0.96040257E+09,   0.00000000E+00,   0.00000000E+00,  -0.30998078E-08,
 23237.000,   1,  0.40117169E+11,   0.00000000E+00,  -0.39141933E+11,  -0.11338966E+09,   0.00000000E+00,  -0.96419740E+09,   0.00000000E+00,   0.00000000E+00,   0.72540442E-08,
 23251.000,   1,  0.40164620E+11,   0.00000000E+00,  -0.39234851E+11,  -0.11418797E+09,   0.00000000E+00,  -0.96760835E+09,   0.00000000E+00,   0.00000000E+00,   0.43099190E-08,
 23265.000,   1,  0.40217207E+11,   0.00000000E+00,  -0.39307998E+11,  -0.11489129E+09,   0.00000000E+00,  -0.97094091E+09,   0.00000000E+00,   0.00000000E+00,   0.20286111E-08,
 23279.000,   1,  0.40271843E+11,   0.00000000E+00,  -0.39373230E+11,  -0.11555655E+09,   0.00000000E+00,  -0.97419463E+09,   0.00000000E+00,   0.00000000E+00,  -0.43284938E-09,
 23293.000,   1,  0.40308455E+11,   0.00000000E+00,  -0.39426217E+11,  -0.11610434E+09,   0.00000000E+00,  -0.97763437E+09,   0.00000000E+00,   0.00000000E+00,  -0.33324674E-09,
 23307.000,   1,  0.40331546E+11,   0.00000000E+00,  -0.39470017E+11,  -0.11656399E+09,   0.00000000E+00,  -0.98140832E+09,   0.00000000E+00,   0.00000000E+00,   0.96474983E-09,
 23321.000,   1,  0.40366505E+11,   0.00000000E+00,  -0.39512580E+11,  -0.11693723E+09,   0.00000000E+00,  -0.98468958E+09,   0.00000000E+00,   0.00000000E+00,   0.30902873E-09,
 23335.000,   1,  0.40422823E+11,   0.00000000E+00,  -0.39552920E+11,  -0.11715495E+09,   0.00000000E+00,  -0.98501617E+09,   0.00000000E+00,   0.00000000E+00,  -0.86067698E-09,
 23349.000,   1,  0.40489717E+11,   0.00000000E+00,  -0.39593242E+11,  -0.11736750E+09,   0.00000000E+00,  -0.98534275E+09,   0.00000000E+00,   0.00000000E+00,  -0.67172231E-09,
 23363.000,   1,  0.40595374E+11,   0.00000000E+00,  -0.39633497E+11,  -0.11756103E+09,   0.00000000E+00,  -0.98548790E+09,   0.00000000E+00,   0.00000000E+00,   0.91324518E-10,
 23377.000,   1,  0.40706384E+11,   0.00000000E+00,  -0.39679734E+11,  -0.11775457E+09,   0.00000000E+00,  -0.98563306E+09,   0.00000000E+00,   0.00000000E+00,  -0.70452513E-09,
 23391.000,   1,  0.40906526E+11,   0.00000000E+00,  -0.39825623E+11,  -0.11794811E+09,   0.00000000E+00,  -0.98592078E+09,   0.00000000E+00,   0.00000000E+00,  -0.18536906E-07,
 23405.000,   1,  0.41112009E+11,   0.00000000E+00,  -0.39977486E+11,  -0.11814164E+09,   0.00000000E+00,  -0.98624737E+09,   0.00000000E+00,   0.00000000E+00,   0.23601271E-07,
 23419.000,   1,  0.41899832E+11,   0.00000000E+00,  -0.40753317E+11,  -0.11826865E+09,   0.00000000E+00,  -0.98669146E+09,   0.00000000E+00,   0.00000000E+00,   0.29745277E-07,
 23433.000,   1,  0.42846478E+11,   0.00000000E+00,  -0.41699321E+11,  -0.11837751E+09,   0.00000000E+00,  -0.98722368E+09,   0.00000000E+00,   0.00000000E+00,   0.29282836E-07,
 23447.000,   1,  0.43460213E+11,   0.00000000E+00,  -0.42229149E+11,  -0.11856241E+09,   0.00000000E+00,  -0.98808769E+09,   0.00000000E+00,   0.00000000E+00,   0.78712237E-08,
 23461.000,   1,  0.43983161E+11,   0.00000000E+00,  -0.42645483E+11,  -0.11876804E+09,   0.00000000E+00,  -0.98920053E+09,   0.00000000E+00,   0.00000000E+00,   0.15796032E-09,
 23475.000,   1,  0.44323340E+11,   0.00000000E+00,  -0.42891385E+11,  -0.11900824E+09,   0.00000000E+00,  -0.99058557E+09,   0.00000000E+00,   0.00000000E+00,  -0.21348317E-08,
 23489.000,   1,  0.44526444E+11,   0.00000000E+00,  -0.43009466E+11,  -0.11927435E+09,   0.00000000E+00,  -0.99246045E+09,   0.00000000E+00,   0.00000000E+00,  -0.20731558E-09,
 23503.000,   1,  0.44740458E+11,   0.00000000E+00,  -0.43156302E+11,  -0.11960267E+09,   0.00000000E+00,  -0.99514669E+09,   0.00000000E+00,   0.00000000E+00,  -0.13754938E-08,
 23517.000,   1,  0.44969025E+11,   0.00000000E+00,  -0.43341480E+11,  -0.12001393E+09,   0.00000000E+00,  -0.10008077E+10,   0.00000000E+00,   0.00000000E+00,  -0.12051050E-08,
 23531.000,   1,  0.45184972E+11,   0.00000000E+00,  -0.43518954E+11,  -0.12047443E+09,   0.00000000E+00,  -0.10064686E+10,   0.00000000E+00,   0.00000000E+00,  -0.85608701E-09,
 23545.000,   1,  0.45354669E+11,   0.00000000E+00,  -0.43668197E+11,  -0.12111553E+09,   0.00000000E+00,  -0.10262822E+10,   0.00000000E+00,   0.00000000E+00,  -0.85301862E-09,
 23559.000,   1,  0.45513772E+11,   0.00000000E+00,  -0.43820442E+11,  -0.12177274E+09,   0.00000000E+00,  -0.10460952E+10,   0.00000000E+00,   0.00000000E+00,  -0.20075230E-08,
 23573.000,   1,  0.45574907E+11,   0.00000000E+00,  -0.44000510E+11,  -0.12257918E+09,   0.00000000E+00,  -0.10539438E+10,   0.00000000E+00,   0.00000000E+00,  -0.27593708E-08,
 23587.000,   1,  0.45633391E+11,   0.00000000E+00,  -0.44180675E+11,  -0.12338951E+09,   0.00000000E+00,  -0.10597981E+10,   0.00000000E+00,   0.00000000E+00,  -0.31431732E-08,
 23601.000,   1,  0.45692124E+11,   0.00000000E+00,  -0.44270039E+11,  -0.12418967E+09,   0.00000000E+00,  -0.10651395E+10,   0.00000000E+00,   0.00000000E+00,  -0.57696247E-10,
 23615.000,   1,  0.45750897E+11,   0.00000000E+00,  -0.44343411E+11,  -0.12498798E+09,   0.00000000E+00,  -0.10701955E+10,   0.00000000E+00,   0.00000000E+00,  -0.28243032E-08,
 23629.000,   1,  0.45814968E+11,   0.00000000E+00,  -0.44415154E+11,  -0.12570079E+09,   0.00000000E+00,  -0.10739711E+10,   0.00000000E+00,   0.00000000E+00,  -0.15948156E-08,
 23643.000,   1,  0.45881977E+11,   0.00000000E+00,  -0.44485986E+11,  -0.12636605E+09,   0.00000000E+00,  -0.10760394E+10,   0.00000000E+00,   0.00000000E+00,  -0.28354405E-08,
 23657.000,   1,  0.45938111E+11,   0.00000000E+00,  -0.44550539E+11,  -0.12692854E+09,   0.00000000E+00,  -0.10779628E+10,   0.00000000E+00,   0.00000000E+00,  -0.37236759E-08,
 23671.000,   1,  0.45983362E+11,   0.00000000E+00,  -0.44608805E+11,  -0.12738819E+09,   0.00000000E+00,  -0.10795232E+10,   0.00000000E+00,   0.00000000E+00,  -0.60237323E-08,
 23685.000,   1,  0.46026526E+11,   0.00000000E+00,  -0.44681586E+11,  -0.12777871E+09,   0.00000000E+00,  -0.10810905E+10,   0.00000000E+00,   0.00000000E+00,  -0.10087123E-07,
 23699.000,   1,  0.46064470E+11,   0.00000000E+00,  -0.44790641E+11,  -0.12799643E+09,   0.00000000E+00,  -0.10827476E+10,   0.00000000E+00,   0.00000000E+00,  -0.18733344E-07,
 23713.000,   1,  0.46104174E+11,   0.00000000E+00,  -0.44894219E+11,  -0.12821056E+09,   0.00000000E+00,  -0.10844047E+10,   0.00000000E+00,   0.00000000E+00,   0.41040809E-06,
 23727.000,   1,  0.46153867E+11,   0.00000000E+00,  -0.44966676E+11,  -0.12840424E+09,   0.00000000E+00,  -0.10847589E+10,   0.00000000E+00,   0.00000000E+00,   0.52793394E-07,
 23741.000,   1,  0.46203197E+11,   0.00000000E+00,  -0.45038418E+11,  -0.12859777E+09,   0.00000000E+00,  -0.10850129E+10,   0.00000000E+00,   0.00000000E+00,   0.32397993E-07,
 23755.000,   1,  0.46236521E+11,   0.00000000E+00,  -0.45091852E+11,  -0.12879131E+09,   0.00000000E+00,  -0.10852756E+10,   0.00000000E+00,   0.00000000E+00,   0.17872482E-07,
 23769.000,   1,  0.46268117E+11,   0.00000000E+00,  -0.45143309E+11,  -0.12898485E+09,   0.00000000E+00,  -0.10855417E+10,   0.00000000E+00,   0.00000000E+00,   0.16017091E-07,
 23783.000,   1,  0.46327094E+11,   0.00000000E+00,  -0.45194170E+11,  -0.12911790E+09,   0.00000000E+00,  -0.10859348E+10,   0.00000000E+00,   0.00000000E+00,   0.25534075E-07,
 23797.000,   1,  0.46397021E+11,   0.00000000E+00,  -0.45244792E+11,  -0.12922677E+09,   0.00000000E+00,  -0.10864550E+10,   0.00000000E+00,   0.00000000E+00,   0.28309237E-07,
 23811.000,   1,  0.46484971E+11,   0.00000000E+00,  -0.45284639E+11,  -0.12940475E+09,   0.00000000E+00,  -0.10871082E+10,   0.00000000E+00,   0.00000000E+00,   0.72046620E-07,
 23825.000,   1,  0.46580130E+11,   0.00000000E+00,  -0.45320177E+11,  -0.12961038E+09,   0.00000000E+00,  -0.10878944E+10,   0.00000000E+00,   0.00000000E+00,  -0.34154343E-07,
 23839.000,   1,  0.46665080E+11,   0.00000000E+00,  -0.45356768E+11,  -0.12984626E+09,   0.00000000E+00,  -0.10891231E+10,   0.00000000E+00,   0.00000000E+00,  -0.17057096E-07,
 23853.000,   1,  0.46739821E+11,   0.00000000E+00,  -0.45394410E+11,  -0.13011237E+09,   0.00000000E+00,  -0.10914576E+10,   0.00000000E+00,   0.00000000E+00,  -0.15815442E-07,
 23867.000,   1,  0.46809469E+11,   0.00000000E+00,  -0.45435293E+11,  -0.13043033E+09,   0.00000000E+00,  -0.10959963E+10,   0.00000000E+00,   0.00000000E+00,  -0.13623527E-07,
 23881.000,   1,  0.46869949E+11,   0.00000000E+00,  -0.45482008E+11,  -0.13084159E+09,   0.00000000E+00,  -0.11137533E+10,   0.00000000E+00,   0.00000000E+00,  -0.22282278E-07,
 23895.000,   1,  0.46928497E+11,   0.00000000E+00,  -0.45531126E+11,  -0.13128704E+09,   0.00000000E+00,  -0.11315095E+10,   0.00000000E+00,   0.00000000E+00,  -0.24523969E-07,
 23909.000,   1,  0.46976087E+11,   0.00000000E+00,  -0.45593904E+11,  -0.13192675E+09,   0.00000000E+00,  -0.11360909E+10,   0.00000000E+00,   0.00000000E+00,  -0.29009306E-07,
 23923.000,   1,  0.47022857E+11,   0.00000000E+00,  -0.45658453E+11,  -0.13257691E+09,   0.00000000E+00,  -0.11396592E+10,   0.00000000E+00,   0.00000000E+00,  -0.30353847E-07,
 23937.000,   1,  0.47057253E+11,   0.00000000E+00,  -0.45750926E+11,  -0.13337831E+09,   0.00000000E+00,  -0.11449766E+10,   0.00000000E+00,   0.00000000E+00,  -0.10674631E-06,
 23951.000,   1,  0.47090903E+11,   0.00000000E+00,  -0.45845068E+11,  -0.13418873E+09,   0.00000000E+00,  -0.11507705E+10,   0.00000000E+00,   0.00000000E+00,   0.80387413E-07,
 23965.000,   1,  0.47125590E+11,   0.00000000E+00,  -0.45918595E+11,  -0.13498964E+09,   0.00000000E+00,  -0.11563985E+10,   0.00000000E+00,   0.00000000E+00,   0.37216928E-07,
 23979.000,   1,  0.47160560E+11,   0.00000000E+00,  -0.45986505E+11,  -0.13578801E+09,   0.00000000E+00,  -0.11619024E+10,   0.00000000E+00,   0.00000000E+00,   0.24600621E-07,
 23993.000,   1,  0.47196158E+11,   0.00000000E+00,  -0.46043274E+11,  -0.13651029E+09,   0.00000000E+00,  -0.11667578E+10,   0.00000000E+00,   0.00000000E+00,   0.23762530E-07,
 24007.000,   1,  0.47232228E+11,   0.00000000E+00,  -0.46091694E+11,  -0.13717556E+09,   0.00000000E+00,  -0.11704471E+10,   0.00000000E+00,   0.00000000E+00,   0.23433049E-07,
 24021.000,   1,  0.47259755E+11,   0.00000000E+00,  -0.46129669E+11,  -0.13775271E+09,   0.00000000E+00,  -0.11740793E+10,   0.00000000E+00,   0.00000000E+00,   0.19723352E-07,
 24035.000,   1,  0.47275891E+11,   0.00000000E+00,  -0.46153716E+11,  -0.13821237E+09,   0.00000000E+00,  -0.11775026E+10,   0.00000000E+00,   0.00000000E+00,   0.17487470E-07,
 24049.000,   1,  0.47293627E+11,   0.00000000E+00,  -0.46177235E+11,  -0.13862018E+09,   0.00000000E+00,  -0.11809256E+10,   0.00000000E+00,   0.00000000E+00,   0.21160579E-07,
 24063.000,   1,  0.47317226E+11,   0.00000000E+00,  -0.46198813E+11,  -0.13883790E+09,   0.00000000E+00,  -0.11812643E+10,   0.00000000E+00,   0.00000000E+00,   0.21887764E-07,
 24077.000,   1,  0.47344377E+11,   0.00000000E+00,  -0.46220513E+11,  -0.13905333E+09,   0.00000000E+00,  -0.11816030E+10,   0.00000000E+00,   0.00000000E+00,   0.21716644E-07,
 24091.000,   1,  0.47404366E+11,   0.00000000E+00,  -0.46243319E+11,  -0.13924743E+09,   0.00000000E+00,  -0.11818379E+10,   0.00000000E+00,   0.00000000E+00,   0.26384642E-07,
 24105.000,   1,  0.47465333E+11,   0.00000000E+00,  -0.46266142E+11,  -0.13944097E+09,   0.00000000E+00,  -0.11820557E+10,   0.00000000E+00,   0.00000000E+00,   0.35660126E-07,
 24119.000,   1,  0.47538539E+11,   0.00000000E+00,  -0.46286807E+11,  -0.13963451E+09,   0.00000000E+00,  -0.11823123E+10,   0.00000000E+00,   0.00000000E+00,   0.59318275E-07,
 24133.000,   1,  0.47613897E+11,   0.00000000E+00,  -0.46307092E+11,  -0.13982805E+09,   0.00000000E+00,  -0.11825905E+10,   0.00000000E+00,   0.00000000E+00,   0.28858960E-06,
 24147.000,   1,  0.47669650E+11,   0.00000000E+00,  -0.46355247E+11,  -0.13996715E+09,   0.00000000E+00,  -0.11830657E+10,   0.00000000E+00,   0.00000000E+00,   0.47816826E-06,
 24161.000,   1,  0.47714513E+11,   0.00000000E+00,  -0.46418883E+11,  -0.14007601E+09,   0.00000000E+00,  -0.11838036E+10,   0.00000000E+00,   0.00000000E+00,   0.13371587E-06,
 24175.000,   1,  0.47761722E+11,   0.00000000E+00,  -0.46483558E+11,  -0.14024018E+09,   0.00000000E+00,  -0.11846408E+10,   0.00000000E+00,   0.00000000E+00,   0.78063398E-07,
 24189.000,   1,  0.47810687E+11,   0.00000000E+00,  -0.46549010E+11,  -0.14044581E+09,   0.00000000E+00,  -0.11856569E+10,   0.00000000E+00,   0.00000000E+00,   0.55685872E-07,
 24203.000,   1,  0.47863546E+11,   0.00000000E+00,  -0.46607556E+11,  -0.14067304E+09,   0.00000000E+00,  -0.11867351E+10,   0.00000000E+00,   0.00000000E+00,   0.48321183E-07,
 24217.000,   1,  0.47923420E+11,   0.00000000E+00,  -0.46653677E+11,  -0.14093914E+09,   0.00000000E+00,  -0.11881866E+10,   0.00000000E+00,   0.00000000E+00,   0.58265350E-07,
 24231.000,   1,  0.47979347E+11,   0.00000000E+00,  -0.46700407E+11,  -0.14123637E+09,   0.00000000E+00,  -0.11896382E+10,   0.00000000E+00,   0.00000000E+00,   0.77776283E-07,
 24245.000,   1,  0.48020787E+11,   0.00000000E+00,  -0.46749359E+11,  -0.14164763E+09,   0.00000000E+00,  -0.11914889E+10,   0.00000000E+00,   0.00000000E+00,   0.80255181E-07,
 24259.000,   1,  0.48062937E+11,   0.00000000E+00,  -0.46797859E+11,  -0.14207122E+09,   0.00000000E+00,  -0.11933396E+10,   0.00000000E+00,   0.00000000E+00,   0.76677908E-07,
 24273.000,   1,  0.48116865E+11,   0.00000000E+00,  -0.46838797E+11,  -0.14269997E+09,   0.00000000E+00,  -0.11978229E+10,   0.00000000E+00,   0.00000000E+00,   0.72512505E-07,
 24287.000,   1,  0.48171383E+11,   0.00000000E+00,  -0.46879423E+11,  -0.14334206E+09,   0.00000000E+00,  -0.12030241E+10,   0.00000000E+00,   0.00000000E+00,   0.58446402E-07,
 24301.000,   1,  0.48208992E+11,   0.00000000E+00,  -0.46940160E+11,  -0.14412730E+09,   0.00000000E+00,  -0.12100140E+10,   0.00000000E+00,   0.00000000E+00,   0.32390734E-07,
 24315.000,   1,  0.48243623E+11,   0.00000000E+00,  -0.47004440E+11,  -0.14493774E+09,   0.00000000E+00,  -0.12179975E+10,   0.00000000E+00,   0.00000000E+00,   0.22477364E-07,
 24329.000,   1,  0.48276364E+11,   0.00000000E+00,  -0.47068352E+11,  -0.14574039E+09,   0.00000000E+00,  -0.12250787E+10,   0.00000000E+00,   0.00000000E+00,   0.16698187E-07,
 24343.000,   1,  0.48308056E+11,   0.00000000E+00,  -0.47132062E+11,  -0.14653874E+09,   0.00000000E+00,  -0.12309574E+10,   0.00000000E+00,   0.00000000E+00,   0.11792283E-07,
 24357.000,   1,  0.48341006E+11,   0.00000000E+00,  -0.47194816E+11,  -0.14728003E+09,   0.00000000E+00,  -0.12362397E+10,   0.00000000E+00,   0.00000000E+00,   0.10644372E-07,
 24371.000,   1,  0.48375639E+11,   0.00000000E+00,  -0.47256303E+11,  -0.14794534E+09,   0.00000000E+00,  -0.12393365E+10,   0.00000000E+00,   0.00000000E+00,   0.10881949E-07,
 24385.000,   1,  0.48404283E+11,   0.00000000E+00,  -0.47309450E+11,  -0.14855186E+09,   0.00000000E+00,  -0.12422869E+10,   0.00000000E+00,   0.00000000E+00,   0.10715692E-07,
 24399.000,   1,  0.48417964E+11,   0.00000000E+00,  -0.47341759E+11,  -0.14901151E+09,   0.00000000E+00,  -0.12433393E+10,   0.00000000E+00,   0.00000000E+00,   0.89437704E-08,
 24413.000,   1,  0.48434930E+11,   0.00000000E+00,  -0.47373838E+11,  -0.14944810E+09,   0.00000000E+00,  -0.12443916E+10,   0.00000000E+00,   0.00000000E+00,   0.74441996E-08,
 24427.000,   1,  0.48482288E+11,   0.00000000E+00,  -0.47403809E+11,  -0.14967160E+09,   0.00000000E+00,  -0.12456928E+10,   0.00000000E+00,   0.00000000E+00,   0.89059737E-08,
 24441.000,   1,  0.48530669E+11,   0.00000000E+00,  -0.47433711E+11,  -0.14988875E+09,   0.00000000E+00,  -0.12470355E+10,   0.00000000E+00,   0.00000000E+00,   0.88935277E-08,
 24455.000,   1,  0.48586530E+11,   0.00000000E+00,  -0.47463176E+11,  -0.15008459E+09,   0.00000000E+00,  -0.12475918E+10,   0.00000000E+00,   0.00000000E+00,   0.10652616E-07,
 24469.000,   1,  0.48643200E+11,   0.00000000E+00,  -0.47492593E+11,  -0.15027813E+09,   0.00000000E+00,  -0.12478337E+10,   0.00000000E+00,   0.00000000E+00,   0.13177458E-07,
 24483.000,   1,  0.48702442E+11,   0.00000000E+00,  -0.47522018E+11,  -0.15047165E+09,   0.00000000E+00,  -0.12480756E+10,   0.00000000E+00,   0.00000000E+00,   0.13679725E-07,
 24497.000,   1,  0.48762717E+11,   0.00000000E+00,  -0.47551448E+11,  -0.15066519E+09,   0.00000000E+00,  -0.12483176E+10,   0.00000000E+00,   0.00000000E+00,   0.14432391E-07,
 24511.000,   1,  0.48834956E+11,   0.00000000E+00,  -0.47598061E+11,  -0.15081639E+09,   0.00000000E+00,  -0.12486010E+10,   0.00000000E+00,   0.00000000E+00,   0.11418973E-07,
 24525.000,   1,  0.48919156E+11,   0.00000000E+00,  -0.47661856E+11,  -0.15092526E+09,   0.00000000E+00,  -0.12489880E+10,   0.00000000E+00,   0.00000000E+00,   0.11409221E-07,
 24539.000,   1,  0.49152173E+11,   0.00000000E+00,  -0.47792159E+11,  -0.15108250E+09,   0.00000000E+00,  -0.12495099E+10,   0.00000000E+00,   0.00000000E+00,   0.53696540E-07,
 24553.000,   1,  0.49534007E+11,   0.00000000E+00,  -0.47988973E+11,  -0.15128814E+09,   0.00000000E+00,  -0.12503687E+10,   0.00000000E+00,   0.00000000E+00,  -0.21861233E-07,
 24567.000,   1,  0.49869242E+11,   0.00000000E+00,  -0.48175494E+11,  -0.15151105E+09,   0.00000000E+00,  -0.12516881E+10,   0.00000000E+00,   0.00000000E+00,  -0.10876919E-07,
 24581.000,   1,  0.50087991E+11,   0.00000000E+00,  -0.48336289E+11,  -0.15177717E+09,   0.00000000E+00,  -0.12589943E+10,   0.00000000E+00,   0.00000000E+00,  -0.95367320E-08,
 24595.000,   1,  0.50298529E+11,   0.00000000E+00,  -0.48488703E+11,  -0.15206488E+09,   0.00000000E+00,  -0.12663003E+10,   0.00000000E+00,   0.00000000E+00,  -0.84825418E-08,
 24609.000,   1,  0.50462468E+11,   0.00000000E+00,  -0.48593535E+11,  -0.15247528E+09,   0.00000000E+00,  -0.12734041E+10,   0.00000000E+00,   0.00000000E+00,  -0.73118076E-08,
 24623.000,   1,  0.50624999E+11,   0.00000000E+00,  -0.48700276E+11,  -0.15289202E+09,   0.00000000E+00,  -0.12804923E+10,   0.00000000E+00,   0.00000000E+00,  -0.64987241E-08,
 24637.000,   1,  0.50747602E+11,   0.00000000E+00,  -0.48889996E+11,  -0.15351122E+09,   0.00000000E+00,  -0.12858611E+10,   0.00000000E+00,   0.00000000E+00,  -0.90193161E-08,
 24651.000,   1,  0.50865889E+11,   0.00000000E+00,  -0.49088685E+11,  -0.15415231E+09,   0.00000000E+00,  -0.12905423E+10,   0.00000000E+00,   0.00000000E+00,  -0.10438609E-07,
 24665.000,   1,  0.50926541E+11,   0.00000000E+00,  -0.49266356E+11,  -0.15492644E+09,   0.00000000E+00,  -0.12955966E+10,   0.00000000E+00,   0.00000000E+00,  -0.16040364E-07,
 24679.000,   1,  0.50971480E+11,   0.00000000E+00,  -0.49438308E+11,  -0.15573690E+09,   0.00000000E+00,  -0.13009312E+10,   0.00000000E+00,   0.00000000E+00,  -0.48854813E-07,
 24693.000,   1,  0.51024753E+11,   0.00000000E+00,  -0.49578497E+11,  -0.15654043E+09,   0.00000000E+00,  -0.13063562E+10,   0.00000000E+00,   0.00000000E+00,   0.21298477E-06,
 24707.000,   1,  0.51084275E+11,   0.00000000E+00,  -0.49694867E+11,  -0.15733873E+09,   0.00000000E+00,  -0.13119443E+10,   0.00000000E+00,   0.00000000E+00,   0.43071731E-07,
 24721.000,   1,  0.51142392E+11,   0.00000000E+00,  -0.49800216E+11,  -0.15808955E+09,   0.00000000E+00,  -0.13175604E+10,   0.00000000E+00,   0.00000000E+00,   0.26860581E-07,
 24735.000,   1,  0.51197974E+11,   0.00000000E+00,  -0.49885713E+11,  -0.15875485E+09,   0.00000000E+00,  -0.13233425E+10,   0.00000000E+00,   0.00000000E+00,   0.21274697E-07,
 24749.000,   1,  0.51253008E+11,   0.00000000E+00,  -0.49965311E+11,  -0.15937605E+09,   0.00000000E+00,  -0.13291242E+10,   0.00000000E+00,   0.00000000E+00,   0.17461910E-07,
 24763.000,   1,  0.51306036E+11,   0.00000000E+00,  -0.50023299E+11,  -0.15983570E+09,   0.00000000E+00,  -0.13336118E+10,   0.00000000E+00,   0.00000000E+00,   0.17747411E-07,
 24777.000,   1,  0.51358748E+11,   0.00000000E+00,  -0.50082089E+11,  -0.16028238E+09,   0.00000000E+00,  -0.13380994E+10,   0.00000000E+00,   0.00000000E+00,   0.15663049E-07,
 24791.000,   1,  0.51406167E+11,   0.00000000E+00,  -0.50154239E+11,  -0.16051307E+09,   0.00000000E+00,  -0.13399353E+10,   0.00000000E+00,   0.00000000E+00,   0.14907179E-07,
 24805.000,   1,  0.51453350E+11,   0.00000000E+00,  -0.50227181E+11,  -0.16073065E+09,   0.00000000E+00,  -0.13410481E+10,   0.00000000E+00,   0.00000000E+00,   0.12075355E-07,
 24819.000,   1,  0.51512129E+11,   0.00000000E+00,  -0.50299001E+11,  -0.16092779E+09,   0.00000000E+00,  -0.13452872E+10,   0.00000000E+00,   0.00000000E+00,   0.10604126E-07,
 24833.000,   1,  0.51572948E+11,   0.00000000E+00,  -0.50370622E+11,  -0.16112133E+09,   0.00000000E+00,  -0.13512627E+10,   0.00000000E+00,   0.00000000E+00,   0.83878847E-08,
 24847.000,   1,  0.51622785E+11,   0.00000000E+00,  -0.50428928E+11,  -0.16131486E+09,   0.00000000E+00,  -0.13550346E+10,   0.00000000E+00,   0.00000000E+00,   0.79782817E-08,
 24861.000,   1,  0.51666525E+11,   0.00000000E+00,  -0.50479841E+11,  -0.16150840E+09,   0.00000000E+00,  -0.13558692E+10,   0.00000000E+00,   0.00000000E+00,   0.66022639E-08,
 24875.000,   1,  0.51715183E+11,   0.00000000E+00,  -0.50531649E+11,  -0.16166564E+09,   0.00000000E+00,  -0.13565871E+10,   0.00000000E+00,   0.00000000E+00,   0.68694793E-08,
